Id,Label,timeset,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,componentnumber,strongcompnum,clustering,eigencentrality,pageranks
BarrosElionora,BarrosElionora,,0,1,1,0,1,1,1,1,1,0,46,0,4674,0,0,0.00009
VixDireita,VixDireita,,0,1,1,0,1,1,1,1,1,0,46,0,4675,0,0,0.00009
Shirley22759971,Shirley22759971,,0,1,1,0,1,1,1,1,1,0,46,0,4676,0,0,0.00009
GlriadeOliveir1,GlriadeOliveir1,,0,1,1,0,1,1,1,1,1,0,46,0,4677,0,0,0.00009
jer_helio,jer_helio,,0,1,1,0,1,1,1,1,1,0,46,0,4678,0,0,0.00009
AmmonClaudia,AmmonClaudia,,0,1,1,0,1,1,1,1,1,0,46,0,4679,0,0,0.00009
adrianotobiasp,adrianotobiasp,,0,1,1,0,1,1,1,1,1,0,46,0,4680,0,0,0.00009
ronaldyfaria,ronaldyfaria,,0,1,1,0,1,1,1,1,1,0,46,0,4681,0,0,0.00009
Oliverra_pintad,Oliverra_pintad,,0,1,1,0,1,1,1,1,1,0,46,0,4682,0,0,0.00009
lourdesmalves,lourdesmalves,,0,1,1,0,1,1,1,1,1,0,46,0,4683,0,0,0.00009
rose_albuquer,rose_albuquer,,0,1,1,0,1,1,1,1,1,0,46,0,4684,0,0,0.00009
Lucas_IBR,Lucas_IBR,,0,1,1,0,1,1,1,1,1,0,46,0,4685,0,0,0.00009
SilvaOWemerson,SilvaOWemerson,,0,1,1,0,1,1,1,1,1,0,46,0,4686,0,0,0.00009
AdrianaGrasses2,AdrianaGrasses2,,0,1,1,0,1,1,1,1,1,0,46,0,4687,0,0,0.00009
Berola04,Berola04,,0,1,1,0,1,1,1,1,1,0,46,0,4688,0,0,0.00009
Reginal07421749,Reginal07421749,,0,1,1,0,1,1,1,1,1,0,46,0,4689,0,0,0.00009
jgcarlos,jgcarlos,,0,1,1,0,1,1,1,1,1,0,106,0,4690,0,0,0.00009
7es7o,7es7o,,0,1,1,0,1,1,1,1,1,0,46,0,4691,0,0,0.00009
joseedu47651824,joseedu47651824,,0,1,1,0,1,1,1,1,1,0,46,0,4692,0,0,0.00009
Eliani95892921,Eliani95892921,,0,1,1,0,1,1,1,1,1,0,46,0,4693,0,0,0.00009
abelanarco,abelanarco,,0,1,1,0,1,1,1,1,1,0,46,0,4694,0,0,0.00009
Ana_LQueiroz,Ana_LQueiroz,,0,1,1,0,1,1,1,1,1,0,46,0,4695,0,0,0.00009
PatrickSamir2,PatrickSamir2,,0,1,1,0,1,1,1,1,1,0,46,0,4696,0,0,0.00009
Bloghelio3,Bloghelio3,,0,1,1,0,1,1,1,1,1,0,106,0,4697,0,0,0.00009
b_italoo,b_italoo,,0,1,1,0,1,1,1,1,1,0,46,0,4698,0,0,0.00009
mariosor,mariosor,,0,1,1,0,1,1,1,1,1,0,46,0,4699,0,0,0.00009
Lillie18066570,Lillie18066570,,0,1,1,0,1,1,1,1,1,0,46,0,4700,0,0,0.00009
AntiDop,AntiDop,,0,1,1,0,1,1,1,1,1,0,46,0,4701,0,0,0.00009
EsterAbrahao,EsterAbrahao,,0,1,1,0,1,1,1,1,1,0,46,0,4702,0,0,0.00009
Leandro95989099,Leandro95989099,,0,1,1,0,1,1,1,1,1,0,46,0,4703,0,0,0.00009
Eduardo18767484,Eduardo18767484,,0,1,1,0,1,1,1,1,1,0,46,0,4704,0,0,0.00009
EDERSON03517531,EDERSON03517531,,0,1,1,0,1,1,1,1,1,0,46,0,4705,0,0,0.00009
NeimiasP,NeimiasP,,0,1,1,0,1,1,1,1,1,0,46,0,4706,0,0,0.00009
SidneyCoimbra,SidneyCoimbra,,0,1,1,0,1,1,1,1,1,0,46,0,4707,0,0,0.00009
WalterD51723360,WalterD51723360,,0,1,1,0,1,1,1,1,1,0,46,0,4708,0,0,0.00009
leandrom1973,leandrom1973,,0,1,1,0,1,1,1,1,1,0,46,0,4709,0,0,0.00009
marcospperillo,marcospperillo,,0,1,1,0,1,1,1,1,1,0,46,0,4710,0,0,0.00009
DOUGLASS2019,DOUGLASS2019,,0,1,1,0,1,1,1,1,1,0,46,0,4711,0,0,0.00009
MarcosA90484336,MarcosA90484336,,0,1,1,0,1,1,1,1,1,0,46,0,4712,0,0,0.00009
pedro61049298,pedro61049298,,0,1,1,0,1,1,1,1,1,0,46,0,4713,0,0,0.00009
DaniloCanabarra,DaniloCanabarra,,0,2,2,0,2,2,1,1,1,0,106,0,4714,0,0,0.00009
reinald30141079,reinald30141079,,0,1,1,0,1,1,1,1,1,0,106,0,4715,0,0,0.00009
otaviolopes,otaviolopes,,0,1,1,0,1,1,1,1,1,0,46,0,4716,0,0,0.00009
Gaga60663753,Gaga60663753,,0,1,1,0,1,1,1,1,1,0,46,0,4717,0,0,0.00009
Rlcarletti,Rlcarletti,,0,1,1,0,1,1,1,1,1,0,46,0,4718,0,0,0.00009
FbioLuizdeSouz2,FbioLuizdeSouz2,,0,1,1,0,1,1,1,1,1,0,46,0,4719,0,0,0.00009
celsohl,celsohl,,0,1,1,0,1,1,1,1,1,0,46,0,4720,0,0,0.00009
Roseee2310,Roseee2310,,0,1,1,0,1,1,1,1,1,0,46,0,4721,0,0,0.00009
CesarGrande17,CesarGrande17,,0,1,1,0,1,1,1,1,1,0,46,0,4722,0,0,0.00009
mmamestre,mmamestre,,0,1,1,0,1,1,1,1,1,0,46,0,4723,0,0,0.00009
cicero_expedito,cicero_expedito,,0,1,1,0,1,1,1,1,1,0,46,0,4724,0,0,0.00009
Paulo47314970,Paulo47314970,,0,1,1,0,1,1,1,1,1,0,46,0,4725,0,0,0.00009
BarbaraPalerm18,BarbaraPalerm18,,0,1,1,0,1,1,1,1,1,0,46,0,4726,0,0,0.00009
mariaspsicologa,mariaspsicologa,,0,1,1,0,1,1,1,1,1,0,46,0,4727,0,0,0.00009
monelj3,monelj3,,0,1,1,0,1,1,1,1,1,0,46,0,4728,0,0,0.00009
Andrelmcaldeira,Andrelmcaldeira,,0,1,1,0,1,1,1,1,1,0,46,0,4729,0,0,0.00009
edevaldoolivei3,edevaldoolivei3,,0,1,1,0,1,1,1,1,1,0,46,0,4730,0,0,0.00009
MarcioRanierys,MarcioRanierys,,0,1,1,0,1,1,1,1,1,0,46,0,4731,0,0,0.00009
odontvitor,odontvitor,,0,1,1,0,1,1,1,1,1,0,46,0,4732,0,0,0.00009
LanaAra72875885,LanaAra72875885,,0,1,1,0,1,1,1,1,1,0,46,0,4733,0,0,0.00009
alves_yanko,alves_yanko,,0,1,1,0,1,1,2,0.666667,0.75,0,46,0,4734,0,0,0.00009
m_vin,m_vin,,0,1,1,0,1,1,1,1,1,0,46,0,4735,0,0,0.00009
joelnferreira1,joelnferreira1,,0,1,1,0,1,1,1,1,1,0,46,0,4736,0,0,0.00009
LuizClaudioVi13,LuizClaudioVi13,,0,1,1,0,1,1,1,1,1,0,46,0,4737,0,0,0.00009
ricardo_xixa,ricardo_xixa,,0,1,1,0,1,1,1,1,1,0,46,0,4738,0,0,0.00009
JOSEWILSONDIAS2,JOSEWILSONDIAS2,,0,1,1,0,1,1,1,1,1,0,46,0,4739,0,0,0.00009
byll14,byll14,,0,1,1,0,1,1,1,1,1,0,46,0,4740,0,0,0.00009
CarlosG39061554,CarlosG39061554,,0,1,1,0,1,1,1,1,1,0,106,0,4741,0,0,0.00009
albertorego15,albertorego15,,0,1,1,0,1,1,1,1,1,0,46,0,4742,0,0,0.00009
Grfuracao,Grfuracao,,0,1,1,0,1,1,1,1,1,0,46,0,4743,0,0,0.00009
ClaudioViscont5,ClaudioViscont5,,0,1,1,0,1,1,1,1,1,0,46,0,4744,0,0,0.00009
svillela66,svillela66,,0,1,1,0,1,1,1,1,1,0,46,0,4745,0,0,0.00009
xandevolp,xandevolp,,0,1,1,0,1,1,1,1,1,0,46,0,4746,0,0,0.00009
jandicosta,jandicosta,,0,1,1,0,1,1,1,1,1,0,106,0,4747,0,0,0.00009
jleaojr,jleaojr,,0,1,1,0,1,1,1,1,1,0,46,0,4748,0,0,0.00009
liomarribeiro2,liomarribeiro2,,0,1,1,0,1,1,1,1,1,0,46,0,4749,0,0,0.00009
MagdadeOlivei12,MagdadeOlivei12,,0,1,1,0,1,1,1,1,1,0,46,0,4750,0,0,0.00009
BatistaMagela,BatistaMagela,,0,1,1,0,1,1,1,1,1,0,46,0,4751,0,0,0.00009
vilminha1093,vilminha1093,,0,1,1,0,1,1,1,1,1,0,46,0,4752,0,0,0.00009
msilveira1305,msilveira1305,,0,1,1,0,1,1,1,1,1,0,46,0,4753,0,0,0.00009
benrir1,benrir1,,0,1,1,0,1,1,1,1,1,0,46,0,4754,0,0,0.00009
Northier1,Northier1,,0,1,1,0,1,1,1,1,1,0,46,0,4755,0,0,0.00009
Claudio55703073,Claudio55703073,,0,1,1,0,1,1,1,1,1,0,106,0,4756,0,0,0.00009
Lindolf76025723,Lindolf76025723,,0,1,1,0,1,1,1,1,1,0,46,0,4757,0,0,0.00009
SilasOliveiraA1,SilasOliveiraA1,,0,1,1,0,1,1,1,1,1,0,46,0,4758,0,0,0.00009
mariavivianesa3,mariavivianesa3,,0,1,1,0,1,1,1,1,1,0,46,0,4759,0,0,0.00009
CludiaS92674753,CludiaS92674753,,0,1,1,0,1,1,1,1,1,0,46,0,4760,0,0,0.00009
rozzalima,rozzalima,,0,1,1,0,1,1,1,1,1,0,46,0,4761,0,0,0.00009
reiebel,reiebel,,0,1,1,0,1,1,1,1,1,0,46,0,4762,0,0,0.00009
Sunrise50052540,Sunrise50052540,,0,1,1,0,1,1,1,1,1,0,46,0,4763,0,0,0.00009
marcelloleiterj,marcelloleiterj,,0,1,1,0,1,1,1,1,1,0,106,0,4764,0,0,0.00009
efraimkaue,efraimkaue,,0,1,1,0,1,1,1,1,1,0,46,0,4765,0,0,0.00009
GCorreaFilho,GCorreaFilho,,0,1,1,0,1,1,1,1,1,0,46,0,4766,0,0,0.00009
CarmenAliceArr1,CarmenAliceArr1,,0,1,1,0,1,1,1,1,1,0,106,0,4767,0,0,0.00009
Bolsowarrior1,Bolsowarrior1,,0,1,1,0,1,1,1,1,1,0,46,0,4768,0,0,0.00009
AngelaMDuarte1,AngelaMDuarte1,,0,1,1,0,1,1,1,1,1,0,46,0,4769,0,0,0.00009
DiegoBa29096481,DiegoBa29096481,,0,1,1,0,1,1,1,1,1,0,106,0,4770,0,0,0.00009
iedapedrotti,iedapedrotti,,0,1,1,0,1,1,1,1,1,0,46,0,4771,0,0,0.00009
janocardoso,janocardoso,,0,1,1,0,1,1,1,1,1,0,46,0,4772,0,0,0.00009
PedroAl23229107,PedroAl23229107,,0,1,1,0,1,1,1,1,1,0,107,0,4773,0,0,0.00009
Gabriel10651671,Gabriel10651671,,0,1,1,0,1,1,1,1,1,0,46,0,4774,0,0,0.00009
Ydelbrandorc,Ydelbrandorc,,0,1,1,0,1,1,1,1,1,0,46,0,4775,0,0,0.00009
Rassaraivaterr1,Rassaraivaterr1,,0,1,1,0,1,1,1,1,1,0,46,0,4776,0,0,0.00009
rosacostamaria,rosacostamaria,,0,1,1,0,1,1,1,1,1,0,46,0,4777,0,0,0.00009
emacedojr,emacedojr,,0,1,1,0,1,1,1,1,1,0,106,0,4778,0,0,0.00009
ricardomvet,ricardomvet,,0,1,1,0,1,1,1,1,1,0,46,0,4779,0,0,0.00009
ToninhojpeM,ToninhojpeM,,0,1,1,0,1,1,1,1,1,0,46,0,4780,0,0,0.00009
ElienaiCastro1,ElienaiCastro1,,0,1,1,0,1,1,1,1,1,0,46,0,4781,0,0,0.00009
pylonha10,pylonha10,,0,1,1,0,1,1,1,1,1,0,46,0,4782,0,0,0.00009
ademir_strutz,ademir_strutz,,0,1,1,0,1,1,1,1,1,0,106,0,4783,0,0,0.00009
Marciac34814875,Marciac34814875,,0,1,1,0,1,1,1,1,1,0,106,0,4784,0,0,0.00009
glauciosantos73,glauciosantos73,,0,1,1,0,1,1,1,1,1,0,46,0,4785,0,0,0.00009
adrivass,adrivass,,0,2,2,0,2,2,1,1,1,0,106,0,4786,0,0,0.00009
Alexand43738372,Alexand43738372,,0,1,1,0,1,1,1,1,1,0,46,0,4787,0,0,0.00009
maracbm1,maracbm1,,0,1,1,0,1,1,1,1,1,0,46,0,4788,0,0,0.00009
fabioarte,fabioarte,,0,1,1,0,1,1,1,1,1,0,46,0,4789,0,0,0.00009
aasantos61,aasantos61,,0,1,1,0,1,1,1,1,1,0,46,0,4790,0,0,0.00009
SergioG82743147,SergioG82743147,,0,1,1,0,1,1,1,1,1,0,106,0,4791,0,0,0.00009
Omarbjr,Omarbjr,,0,1,1,0,1,1,1,1,1,0,46,0,4792,0,0,0.00009
Brunaxaviermel4,Brunaxaviermel4,,0,1,1,0,1,1,1,1,1,0,106,0,4793,0,0,0.00009
SouzaWallaf,SouzaWallaf,,0,1,1,0,1,1,1,1,1,0,46,0,4794,0,0,0.00009
SilvaniaMorais4,SilvaniaMorais4,,0,1,1,0,1,1,1,1,1,0,46,0,4795,0,0,0.00009
alecosta_mag,alecosta_mag,,0,1,1,0,1,1,1,1,1,0,46,0,4796,0,0,0.00009
Franpatriorabr,Franpatriorabr,,0,1,1,0,1,1,1,1,1,0,46,0,4797,0,0,0.00009
BertynosTata,BertynosTata,,0,1,1,0,1,1,1,1,1,0,46,0,4798,0,0,0.00009
derickvasco150,derickvasco150,,0,1,1,0,1,1,1,1,1,0,46,0,4799,0,0,0.00009
fabiotmendes,fabiotmendes,,0,1,1,0,1,1,1,1,1,0,46,0,4800,0,0,0.00009
tubaraodbonito,tubaraodbonito,,0,1,1,0,1,1,1,1,1,0,46,0,4801,0,0,0.00009
geraldogado,geraldogado,,0,1,1,0,1,1,1,1,1,0,46,0,4802,0,0,0.00009
gecristal,gecristal,,0,1,1,0,1,1,1,1,1,0,46,0,4803,0,0,0.00009
BricioNeto,BricioNeto,,0,1,1,0,1,1,1,1,1,0,46,0,4804,0,0,0.00009
Evertomdumaresq,Evertomdumaresq,,0,1,1,0,1,1,1,1,1,0,46,0,4805,0,0,0.00009
IsaneteMarosti1,IsaneteMarosti1,,0,1,1,0,1,1,1,1,1,0,46,0,4806,0,0,0.00009
RejaneYaraSilv1,RejaneYaraSilv1,,0,1,1,0,1,1,1,1,1,0,46,0,4807,0,0,0.00009
RoselyJulio,RoselyJulio,,0,1,1,0,1,1,1,1,1,0,46,0,4808,0,0,0.00009
Ricrdolim1,Ricrdolim1,,0,1,1,0,1,1,1,1,1,0,46,0,4809,0,0,0.00009
RobertoAK4,RobertoAK4,,0,1,1,0,1,1,1,1,1,0,46,0,4810,0,0,0.00009
JosiasTaxi,JosiasTaxi,,0,1,1,0,1,1,1,1,1,0,46,0,4811,0,0,0.00009
FredPaaz,FredPaaz,,0,1,1,0,1,1,1,1,1,0,46,0,4812,0,0,0.00009
Fer_Patriota,Fer_Patriota,,0,1,1,0,1,1,1,1,1,0,46,0,4813,0,0,0.00009
lucasnedal,lucasnedal,,0,1,1,0,1,1,1,1,1,0,46,0,4814,0,0,0.00009
NizaRodolpho,NizaRodolpho,,0,1,1,0,1,1,1,1,1,0,46,0,4815,0,0,0.00009
DaviFalco10,DaviFalco10,,0,1,1,0,1,1,1,1,1,0,46,0,4816,0,0,0.00009
cebritto,cebritto,,0,1,1,0,1,1,1,1,1,0,46,0,4817,0,0,0.00009
Jeffers26976264,Jeffers26976264,,0,1,1,0,1,1,1,1,1,0,46,0,4818,0,0,0.00009
CAmarilho,CAmarilho,,0,1,1,0,1,1,1,1,1,0,46,0,4819,0,0,0.00009
Rodibeti,Rodibeti,,0,1,1,0,1,1,1,1,1,0,46,0,4820,0,0,0.00009
Carlacostapel,Carlacostapel,,0,1,1,0,1,1,1,1,1,0,46,0,4821,0,0,0.00009
LuizLoora,LuizLoora,,0,1,1,0,1,1,1,1,1,0,46,0,4822,0,0,0.00009
CaptJoao,CaptJoao,,0,1,1,0,1,1,1,1,1,0,46,0,4823,0,0,0.00009
lssposito,lssposito,,0,1,1,0,1,1,1,1,1,0,46,0,4824,0,0,0.00009
EmersonMAzevedo,EmersonMAzevedo,,0,1,1,0,1,1,1,1,1,0,46,0,4825,0,0,0.00009
AmadaPartria,AmadaPartria,,0,1,1,0,1,1,1,1,1,0,46,0,4826,0,0,0.00009
deivid_lembeck,deivid_lembeck,,0,1,1,0,1,1,1,1,1,0,106,0,4827,0,0,0.00009
LizBeth12084092,LizBeth12084092,,0,1,1,0,1,1,1,1,1,0,46,0,4828,0,0,0.00009
Angelfisiot,Angelfisiot,,0,1,1,0,1,1,1,1,1,0,46,0,4829,0,0,0.00009
matarolli,matarolli,,0,1,1,0,1,1,1,1,1,0,46,0,4830,0,0,0.00009
helenabisponeve,helenabisponeve,,0,1,1,0,1,1,1,1,1,0,46,0,4831,0,0,0.00009
EsdrasNAPOLITA2,EsdrasNAPOLITA2,,0,1,1,0,1,1,1,1,1,0,46,0,4832,0,0,0.00009
TheDark10643395,TheDark10643395,,0,1,1,0,1,1,1,1,1,0,46,0,4833,0,0,0.00009
AndrMartinez18,AndrMartinez18,,0,2,2,0,2,2,1,1,1,0,106,0,4834,0,0,0.00009
JOSEJEFFERSONB2,JOSEJEFFERSONB2,,0,1,1,0,1,1,1,1,1,0,46,0,4835,0,0,0.00009
pegaladrao2020,pegaladrao2020,,0,1,1,0,1,1,1,1,1,0,46,0,4836,0,0,0.00009
Nobertolins,Nobertolins,,0,1,1,0,1,1,1,1,1,0,46,0,4837,0,0,0.00009
JoacyFrancisco,JoacyFrancisco,,0,1,1,0,1,1,1,1,1,0,46,0,4838,0,0,0.00009
phdgamesbr,phdgamesbr,,0,1,1,0,1,1,1,1,1,0,46,0,4839,0,0,0.00009
TSXUXU,TSXUXU,,0,1,1,0,1,1,2,0.666667,0.75,0,108,0,4840,0,0,0.00009
nalvvaa,nalvvaa,,5,1,6,5,1,6,1,1,1,2,108,0,3783,0.1,0.001351,0.000359
OliJonathann,OliJonathann,,0,1,1,0,1,1,1,1,1,0,46,0,4841,0,0,0.00009
portalvp,portalvp,,0,1,1,0,1,1,1,1,1,0,46,0,4842,0,0,0.00009
NilsonJr76,NilsonJr76,,0,1,1,0,1,1,1,1,1,0,46,0,4843,0,0,0.00009
Marciodesanto,Marciodesanto,,0,1,1,0,1,1,1,1,1,0,106,0,4844,0,0,0.00009
engmarcelovs,engmarcelovs,,0,1,1,0,1,1,1,1,1,0,46,0,4845,0,0,0.00009
Mccfava,Mccfava,,0,1,1,0,1,1,1,1,1,0,46,0,4846,0,0,0.00009
Leandrobellavia,Leandrobellavia,,0,1,1,0,1,1,1,1,1,0,46,0,4847,0,0,0.00009
moacyrd333,moacyrd333,,0,1,1,0,1,1,1,1,1,0,46,0,4848,0,0,0.00009
ILDAALVESCABRAL,ILDAALVESCABRAL,,0,1,1,0,1,1,1,1,1,0,46,0,4849,0,0,0.00009
henryquemacaiba,henryquemacaiba,,0,1,1,0,1,1,1,1,1,0,46,0,4850,0,0,0.00009
Marilen85661243,Marilen85661243,,0,1,1,0,1,1,1,1,1,0,46,0,4851,0,0,0.00009
BGregolio,BGregolio,,0,1,1,0,1,1,1,1,1,0,46,0,4852,0,0,0.00009
raulpalestra,raulpalestra,,0,1,1,0,1,1,1,1,1,0,46,0,4853,0,0,0.00009
Maurici40563688,Maurici40563688,,0,1,1,0,1,1,1,1,1,0,46,0,4854,0,0,0.00009
lenabrasileira,lenabrasileira,,0,1,1,0,1,1,1,1,1,0,46,0,4855,0,0,0.00009
pela_rp,pela_rp,,0,1,1,0,1,1,1,1,1,0,46,0,4856,0,0,0.00009
viliton1,viliton1,,0,1,1,0,1,1,1,1,1,0,46,0,4857,0,0,0.00009
BorbaPamponet,BorbaPamponet,,0,1,1,0,1,1,1,1,1,0,46,0,4858,0,0,0.00009
bionic_trainer,bionic_trainer,,0,1,1,0,1,1,1,1,1,0,46,0,4859,0,0,0.00009
SrgioSoaresDia2,SrgioSoaresDia2,,0,1,1,0,1,1,1,1,1,0,46,0,4860,0,0,0.00009
AndreLuisB38,AndreLuisB38,,0,1,1,0,1,1,1,1,1,0,46,0,4861,0,0,0.00009
martinsaislan,martinsaislan,,0,1,1,0,1,1,1,1,1,0,46,0,4862,0,0,0.00009
luadepaz1,luadepaz1,,0,1,1,0,1,1,1,1,1,0,46,0,4863,0,0,0.00009
fatshi55,fatshi55,,0,1,1,0,1,1,1,1,1,0,46,0,4864,0,0,0.00009
Maria35953626,Maria35953626,,0,1,1,0,1,1,1,1,1,0,46,0,4865,0,0,0.00009
lidiacarvalho3,lidiacarvalho3,,0,1,1,0,1,1,1,1,1,0,46,0,4866,0,0,0.00009
Lucienejs73,Lucienejs73,,0,1,1,0,1,1,1,1,1,0,46,0,4867,0,0,0.00009
SorviloS,SorviloS,,0,1,1,0,1,1,1,1,1,0,46,0,4868,0,0,0.00009
marlicris,marlicris,,0,1,1,0,1,1,1,1,1,0,46,0,4869,0,0,0.00009
AdenizePonisch,AdenizePonisch,,0,1,1,0,1,1,1,1,1,0,46,0,4870,0,0,0.00009
vilelaarts,vilelaarts,,0,1,1,0,1,1,1,1,1,0,46,0,4871,0,0,0.00009
BolsoBot2,BolsoBot2,,0,1,1,0,1,1,1,1,1,0,46,0,4872,0,0,0.00009
viv_souza,viv_souza,,0,1,1,0,1,1,1,1,1,0,46,0,4873,0,0,0.00009
LuizFer21857553,LuizFer21857553,,0,1,1,0,1,1,1,1,1,0,46,0,4874,0,0,0.00009
jrobert999,jrobert999,,0,1,1,0,1,1,1,1,1,0,46,0,4875,0,0,0.00009
JayNew777,JayNew777,,0,1,1,0,1,1,1,1,1,0,46,0,4876,0,0,0.00009
Formiguinhaz2,Formiguinhaz2,,0,1,1,0,1,1,1,1,1,0,46,0,4877,0,0,0.00009
leleou,leleou,,0,1,1,0,1,1,1,1,1,0,46,0,4878,0,0,0.00009
CauduroLiana,CauduroLiana,,0,1,1,0,1,1,1,1,1,0,46,0,4879,0,0,0.00009
AborigeneB,AborigeneB,,0,1,1,0,1,1,1,1,1,0,46,0,4880,0,0,0.00009
Jairsilvadejes3,Jairsilvadejes3,,0,1,1,0,1,1,1,1,1,0,46,0,4881,0,0,0.00009
Vincexpt,Vincexpt,,0,1,1,0,1,1,1,1,1,0,46,0,4882,0,0,0.00009
fernandesea,fernandesea,,0,1,1,0,1,1,1,1,1,0,46,0,4883,0,0,0.00009
Corbulon,Corbulon,,0,1,1,0,1,1,1,1,1,0,46,0,4884,0,0,0.00009
FferreirabFabio,FferreirabFabio,,0,1,1,0,1,1,1,1,1,0,46,0,4885,0,0,0.00009
fabiosantosmond,fabiosantosmond,,0,1,1,0,1,1,1,1,1,0,46,0,4886,0,0,0.00009
teodoraDany5,teodoraDany5,,0,1,1,0,1,1,1,1,1,0,106,0,4887,0,0,0.00009
shcvasco,shcvasco,,0,1,1,0,1,1,1,1,1,0,46,0,4888,0,0,0.00009
mayyscardoso1,mayyscardoso1,,0,1,1,0,1,1,1,1,1,0,46,0,4889,0,0,0.00009
Ora_Pombas,Ora_Pombas,,0,1,1,0,1,1,1,1,1,0,46,0,4890,0,0,0.00009
SandraO22153850,SandraO22153850,,0,1,1,0,1,1,1,1,1,0,46,0,4891,0,0,0.00009
JoseOliHendrix,JoseOliHendrix,,0,1,1,0,1,1,1,1,1,0,46,0,4892,0,0,0.00009
miltonsavana,miltonsavana,,0,1,1,0,1,1,1,1,1,0,46,0,4893,0,0,0.00009
Jereba58947764,Jereba58947764,,0,1,1,0,1,1,1,1,1,0,46,0,4894,0,0,0.00009
Marlyjs1,Marlyjs1,,0,1,1,0,1,1,1,1,1,0,46,0,4895,0,0,0.00009
patrikricardo,patrikricardo,,0,1,1,0,1,1,1,1,1,0,46,0,4896,0,0,0.00009
tabatinga,tabatinga,,0,1,1,0,1,1,1,1,1,0,46,0,4897,0,0,0.00009
vanderleisonic,vanderleisonic,,0,1,1,0,1,1,1,1,1,0,46,0,4898,0,0,0.00009
florena62084751,florena62084751,,0,1,1,0,1,1,1,1,1,0,46,0,4899,0,0,0.00009
KKaipper,KKaipper,,0,1,1,0,1,1,1,1,1,0,46,0,4900,0,0,0.00009
CunhaLucare,CunhaLucare,,0,1,1,0,1,1,1,1,1,0,46,0,4901,0,0,0.00009
RoseCereja10,RoseCereja10,,0,1,1,0,1,1,1,1,1,0,46,0,4902,0,0,0.00009
amor_febril,amor_febril,,0,1,1,0,1,1,1,1,1,0,46,0,4903,0,0,0.00009
Antonio09928634,Antonio09928634,,0,1,1,0,1,1,1,1,1,0,46,0,4904,0,0,0.00009
raupp_joao,raupp_joao,,0,1,1,0,1,1,1,1,1,0,46,0,4905,0,0,0.00009
Fabio_Lemos55,Fabio_Lemos55,,0,1,1,0,1,1,1,1,1,0,46,0,4906,0,0,0.00009
JefflimaNr,JefflimaNr,,0,1,1,0,1,1,1,1,1,0,46,0,4907,0,0,0.00009
amsocorro,amsocorro,,0,1,1,0,1,1,1,1,1,0,46,0,4908,0,0,0.00009
gueiros_tania,gueiros_tania,,0,1,1,0,1,1,1,1,1,0,46,0,4909,0,0,0.00009
ZulmaCardoso,ZulmaCardoso,,0,1,1,0,1,1,1,1,1,0,46,0,4910,0,0,0.00009
centralminas,centralminas,,0,1,1,0,1,1,2,0.666667,0.75,0,108,0,4911,0,0,0.00009
7RicardoMiranda,7RicardoMiranda,,0,1,1,0,1,1,1,1,1,0,46,0,4912,0,0,0.00009
wellington_vill,wellington_vill,,0,1,1,0,1,1,1,1,1,0,46,0,4913,0,0,0.00009
fmichelina,fmichelina,,0,1,1,0,1,1,1,1,1,0,46,0,4914,0,0,0.00009
MEstevaoSoares,MEstevaoSoares,,0,1,1,0,1,1,1,1,1,0,46,0,4915,0,0,0.00009
TavaresEla,TavaresEla,,0,1,1,0,1,1,1,1,1,0,46,0,4916,0,0,0.00009
thiagobonardi,thiagobonardi,,0,1,1,0,1,1,1,1,1,0,46,0,4917,0,0,0.00009
hury_andre,hury_andre,,0,1,1,0,1,1,1,1,1,0,46,0,4918,0,0,0.00009
oninjacristao,oninjacristao,,0,1,1,0,1,1,1,1,1,0,46,0,4919,0,0,0.00009
_RoboMiliciano,_RoboMiliciano,,0,1,1,0,1,1,1,1,1,0,46,0,4920,0,0,0.00009
TiaWhatsapp,TiaWhatsapp,,0,1,1,0,1,1,1,1,1,0,106,0,4921,0,0,0.00009
MARINAKHFERREI1,MARINAKHFERREI1,,0,1,1,0,1,1,1,1,1,0,46,0,4922,0,0,0.00009
Patriot30530773,Patriot30530773,,0,1,1,0,1,1,1,1,1,0,46,0,4923,0,0,0.00009
Vitor98022431,Vitor98022431,,0,1,1,0,1,1,1,1,1,0,46,0,4924,0,0,0.00009
Mtcondor,Mtcondor,,0,1,1,0,1,1,1,1,1,0,46,0,4925,0,0,0.00009
reserva_luis,reserva_luis,,0,1,1,0,1,1,1,1,1,0,46,0,4926,0,0,0.00009
DestroAvante,DestroAvante,,0,1,1,0,1,1,1,1,1,0,46,0,4927,0,0,0.00009
Belinha37081737,Belinha37081737,,0,1,1,0,1,1,1,1,1,0,46,0,4928,0,0,0.00009
RGritzbach,RGritzbach,,0,1,1,0,1,1,1,1,1,0,46,0,4929,0,0,0.00009
direitaarretada,direitaarretada,,0,1,1,0,1,1,1,1,1,0,46,0,4930,0,0,0.00009
DarisaMarvilla,DarisaMarvilla,,0,1,1,0,1,1,1,1,1,0,46,0,4931,0,0,0.00009
ruirapina2,ruirapina2,,0,1,1,0,1,1,1,1,1,0,46,0,4932,0,0,0.00009
SalesDarlison,SalesDarlison,,0,1,1,0,1,1,1,1,1,0,46,0,4933,0,0,0.00009
